Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año,Ingreso_alt,IPC,Valor_25
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1135160000.0,1903.0,19.0,Salud y protección social,Instituto nacional de salud (ins),2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,2056024035.4650176
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",82486930000.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,149401943947.74344
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,22117100000.0,1910.0,19.0,Salud y protección social,Superintendencia nacional de salud,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,40058924904.668365
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",110807100000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,200695990785.5948
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,2584300000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,4680734799.369469
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,3000000000.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,5433658785.0127325
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,44210300000.0,1912.0,19.0,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,80074561661.01614
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,251843000000.0,1519.0,15.0,Defensa y policía,Hospital militar,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,456142976464.6539
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1831000000.0,1516.0,15.0,Defensa y policía,Superintendencia de vigilancia y seguridad privada,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,3316343078.452771
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,2656000000.0,1702.0,17.0,Agricultura y desarrollo rural,Instituto colombiano agropecuario (ica),2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,4810599244.331272
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,18052000000.0,1512.0,15.0,Defensa y policía,Fondo rotatorio de la policía,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,32696136129.016617
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",14632506922.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,26502683261.16164
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",12244000000.0,1516.0,15.0,Defensa y policía,Superintendencia de vigilancia y seguridad privada,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,22176572721.231964
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,22977000000.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,41616392634.41252
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,4800000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,8693854056.020372
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",12300000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,22278001018.552204
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,10500000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,19017805747.544563
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6444000000.0,1507.0,15.0,Defensa y policía,Instituto casas fiscales del ejército,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,11671499070.20735
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,1500000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,2716829392.5063663
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,950000000.0,1508.0,15.0,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,1720658615.254032
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,19739000000.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,35751663585.78877
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE AFILIADOS,19242000000.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,34851487447.07166
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,27596500000.0,1503.0,15.0,Defensa y policía,Caja de retiro de las fuerzas militares,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,49983321553.53462
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE AFILIADOS,129541880395.0,1511.0,15.0,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,234628792145.12015
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1699000000.0,1510.0,15.0,Defensa y policía,Club militar de oficiales,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,3077262091.912211
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",988000000.0,1512.0,15.0,Defensa y policía,Fondo rotatorio de la policía,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,1789484959.8641932
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,227054000000.0,1512.0,15.0,Defensa y policía,Fondo rotatorio de la policía,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,411244653924.0937
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,66658000000.0,1512.0,15.0,Defensa y policía,Fondo rotatorio de la policía,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,120732275763.79292
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,84154000000.0,1512.0,15.0,Defensa y policía,Fondo rotatorio de la policía,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,152421373797.98715
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,12684000000.0,1511.0,15.0,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,22973509343.033833
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",17242119605.0,1511.0,15.0,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,31229264887.98284
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,39200000000.0,1511.0,15.0,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2014,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,55.21141681319193,70999808124.16637
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1061720000.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,1801141117.56502
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,133737000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,226876398.33458263
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,3056160264.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,5184583424.40452
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,40878000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,69346952.68415675
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,17888000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,30345865.492788196
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,120858000.0,2241.0,22.0,Educación,Instituto tolimense de formación técnica profesional,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,205027985.89710397
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,1711875000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,2904088131.175469
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,613616000.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,1040960901.1752416
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,98400000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,166929403.20272577
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,64579000.0,2242.0,22.0,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,109554206.59988645
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",192022455195.0,2310.0,23.0,Tecnologías de la información y las comunicaciones,ANTV,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,325754002512.4339
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,5000000000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2015,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,58.94707469869709,8482185122.089724
