Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2026)
2013,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversión,1543562139.0,3048709835.626696
2013,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,3676117399.0,7260747713.409501
2013,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,8259472410.0,16313392339.20814
2013,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,3557826459.0,7027109725.581447
2013,Educación,22,Ministerio de educación nacional,2201,Inversión,1496076676026.0,2954920674594.339
2013,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,4069792971.0,8038301501.545247
2013,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,97653500000.0,192876709276.01807
2013,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,251008863000.0,495770899092.7601
2013,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversión,1707000000.0,3371518099.5475106
2013,Defensa y policía,15,Policía nacional,1601,Inversión,432087000000.0,853420703619.9093
2013,Defensa y policía,15,Policía nacional,1601,Funcionamiento,6908123036777.0,13644324459516.56
2013,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,25800000000.0,50957918552.036194
2013,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,952944357669.0,1882172905531.7576
2013,Defensa y policía,15,Hospital militar,1519,Funcionamiento,205925008000.0,406725185484.1629
2013,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,500000000.0,987556561.0859728
2013,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,180864126000.0,357227108592.76013
2013,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,10150100000.0,20047595701.357464
2013,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,313287000000.0,618777264705.8822
2013,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,1950000000.0,3851470588.2352934
2013,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,2161155900000.0,4268527377149.32
2013,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,36746653072.0,72578796678.40723
2013,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,31623727546.0,62460439248.09501
2013,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,22393573000.0,44229839884.61538
2013,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,8000000000.0,15800904977.375565
2013,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,1408671305470.0,2782285180260.882
2013,Defensa y policía,15,Hospital militar,1519,Inversión,9197000000.0,18165115384.615383
2013,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,37395759708.0,73860855712.85971
2013,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,72544600000.0,143283791402.7149
2013,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,93744772000.0,185156529312.21716
2013,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,29997173076.0,59247810170.47058
2013,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,3508640585375.0,6929962061159.218
2013,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,6976310393341.0,13779002202232.334
2013,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,48835000000.0,96454649321.26695
2013,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,9869707320.0,19493788439.728504
2013,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,202918632770.0,400787254317.2171
2013,Agricultura y desarrollo rural,17,Incoder,1713,Inversión,446764000000.0,882409438914.027
2013,Agricultura y desarrollo rural,17,Incoder,1713,Deuda,51000000.0,100730769.23076922
2013,Agricultura y desarrollo rural,17,Incoder,1713,Funcionamiento,50969057000.0,100669653305.42984
2013,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,169449000000.0,334680943438.91394
2013,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Deuda,238960000.0,471973031.6742081
2013,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,10066545000.0,19882565124.434387
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,1980472000.0,3773631260.822117
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2136181000.0,4070322327.3917785
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,2876255000.0,5480474241.542378
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,2712396000.0,5168254000.727537
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,1895742000.0,3612185011.2768273
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,1558297000.0,2969210507.8210254
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,2424897000.0,4620447612.222626
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,1518715000.0,2893790167.3335757
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,2755963000.0,5251267440.523827
2014,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversión,2200000000.0,4191924336.1222258
2014,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,2709767000.0,5163244651.14587
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,4063113000.0,7741937393.233902
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,4206182000.0,8014543949.072389
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversión,2168000000.0,4130950891.2331753
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,2755984000.0,5251307454.347034
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1583807000.0,3017817775.9185157
2014,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,1769631000.0,3371890570.389232
2014,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,126118650000.0,240309017351.76425
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,1819625000.0,3467150145.507457
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Inversión,1900000000.0,3620298290.287377
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1694748000.0,3229206993.0883956
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,998000000.0,1901609312.477264
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,1790613000.0,3411870096.034921
2014,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,1788580000.0,3407996376.864314
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1606497000.0,3061051759.185158
2014,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,1667092000.0,3176510693.3430333
2014,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversión,611000000.0,1164211713.3503091
2014,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,1909954000.0,3639264842.488178
2014,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andres, providencia y santa catalina (coralina)",3226,Inversión,1198000000.0,2282693343.03383
2014,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andres, providencia y santa catalina (coralina)",3226,Funcionamiento,1736804000.0,3309341343.03383
2014,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversión,1515000000.0,2886711531.465987
2014,Ambiente y desarrollo sostenible,32,Corporación  para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversión,1234000000.0,2351288468.5340123
2014,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,27090957000.0,51619655425.97307
2014,Transporte,24,Ministerio de transporte,2401,Inversión,177689940000.0,338573992622.77185
2014,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales- ideam",3202,Funcionamiento,52062566000.0,99201062461.98616
2014,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,333346000000.0,635164186249.5452
2014,Organismos de control,25,Procuraduría general de la nación,2501,Inversión,18811290000.0,35843411065.84212
2014,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,481051000000.0,916604269916.3333
2014,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,2236421163061.0,4261321954206.445
2014,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,173908000000.0,331367807930.1564
2014,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,70466770939.0,134268805448.70206
2014,Organismos de control,25,Defensoría del pueblo,2502,Inversión,29821000000.0,56821534376.13677
2014,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,633614000000.0,1207300884685.34
2014,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,287187051000.0,547211994593.67035
2014,Transporte,24,Instituto nacional de vías,2402,Inversión,4399471186851.0,8382841061013.29
2014,Transporte,24,Instituto nacional de vías,2402,Deuda,6970100000.0,13280969006.911602
2014,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,150856600000.0,287445205820.2983
2014,Transporte,24,Ministerio de transporte,2401,Funcionamiento,105582500000.0,201179023281.19315
2014,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,1546056000.0,2945886259.73081
2014,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,884700000.0,1685725209.1669695
2014,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales- ideam",3202,Inversión,20875000000.0,39775645689.341576
2014,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,436988500000.0,832646694434.3397
2014,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,57592000000.0,109736957439.06874
2014,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversión,158321910988.0,301669759823.6246
2014,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,160009547000.0,304885415491.4514
2014,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversión,38284488793.0,72948036485.1706
2014,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,153761280546.0,292979842670.0429
2014,Fiscalía,29,Fiscalía general de la nación,2901,Inversión,118320464624.0,225450197781.1975
2014,Fiscalía,29,Fiscalía general de la nación,2901,Funcionamiento,2395703310117.0,4564821367185.466
2014,Organismos de control,25,Contraloría general de la república,2601,Inversión,29000000000.0,55257184430.702065
2014,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,9797000000.0,18667401236.813385
2014,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,27915000000.0,53189803564.93269
2014,Registraduría,28,Registraduría nacional del estado civil,2801,Inversión,42632000000.0,81231871953.4376
