TIPO,CTA,"SUB
CTA",OBJ,ORD,FUENTE,REC,SIT,APR. INICIAL,APR. ADICIONADA,APR. REDUCIDA,APR. VIGENTE,APR BLOQUEADA,CDP,APR. DISPONIBLE,COMPROMISO,OBLIGACION,ORDEN PAGO,PAGOS,mes,Código de entidad,Código de sector,Código de unidad,Sector,Entidad,Unidad,Tipo de gasto,Código de rubro,Nombre de rubro,mes_num,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Cuenta,Subcuenta,Objeto,Ordinal,perc_ejecucion,perc_perdida,perc_compr
C,3204.0,900.0,3.0,10101B,Propios,20.0,CSF,48921426,0,0,48921426,0.0,48921426.0,0.0,48921426.0,48921426.0,48921426.0,48921426.0,agosto,3202,32,320200,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam","Instituto de hidrologia, meteorologia y estudios ambientales - ideam",Inversión,C-3204-0900-3-10101B,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",8,3204,900.0,3.0,,3204,,,,9.717728216185479e-08,0.9999999028227179,9.717728216185479e-08
C,3204.0,900.0,5.0,10101B,Nación,11.0,CSF,11248506882,0,0,11248506882,0.0,11226457154.33,22049727.67,10072634573.33,4898570382.0,4898570382.0,4898570382.0,agosto,3202,32,320200,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam","Instituto de hidrologia, meteorologia y estudios ambientales - ideam",Inversión,C-3204-0900-5-10101B,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",8,3204,900.0,5.0,,3204,,,,9.73049633102107e-06,0.9999799917677779,2.0008232222129895e-05
C,3204.0,900.0,5.0,10101B,Propios,20.0,CSF,5833078574,0,0,5833078574,0.0,4676274644.0,1156803930.0,3930317881.0,2174982023.0,2174982023.0,2174982023.0,agosto,3202,32,320200,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam","Instituto de hidrologia, meteorologia y estudios ambientales - ideam",Inversión,C-3204-0900-5-10101B,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",8,3204,900.0,5.0,,3204,,,,4.3203736895574696e-06,0.9999921928357177,7.807164282327342e-06
C,3204.0,900.0,5.0,10101B,Propios,21.0,CSF,1053910847,0,0,1053910847,0.0,1052847725.0,1063122.0,967372181.0,483327846.0,483327846.0,483327846.0,agosto,3202,32,320200,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam","Instituto de hidrologia, meteorologia y estudios ambientales - ideam",Inversión,C-3204-0900-5-10101B,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",8,3204,900.0,5.0,,3204,,,,9.600800775395119e-07,0.9999980784166147,1.9215833853364344e-06
C,3299.0,900.0,2.0,10101C,Nación,11.0,CSF,14208904727,0,0,14208904727,4374323000.0,9799154346.39,35427380.61,7867036829.39,3410559307.45,3410559307.45,3410559307.45,agosto,3202,32,320200,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam","Instituto de hidrologia, meteorologia y estudios ambientales - ideam",Inversión,C-3299-0900-2-10101C,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / C. MODERNIZACIÓN DE LA INSTITUCIONALIDAD AMBIENTAL Y DE GESTIÓN DEL RIESGO DE DESASTRES,8,3299,900.0,2.0,,3299,,,,6.774718385147004e-06,0.9999843729563863,1.562704361371918e-05
A,3.0,3.0,1.0,010,Propios,20.0,CSF,92642798000,0,0,92642798000,0.0,92642798000.0,0.0,92642798000.0,92642798000.0,92642798000.0,92642798000.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Funcionamiento,A-03-03-01-010,TRANSFERIR A LA AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES ANLA. ARTÍCULO 96 LEY 633 DE 2000,8,3,3.0,1.0,10.0,TRANSFERENCIAS CORRIENTES,A ENTIDADES DEL GOBIERNO,A HOGARES DIFERENTES DE PRESTACIONES SOCIALES,CENTRO DE EDUCACIÓN EN ADMINISTRACIÓN DE SALUD - CEADS - CONVENIO,0.0001840252024033338,0.9998159747975967,0.0001840252024033338
A,3.0,10.0,,,Propios,20.0,CSF,100000000,0,0,100000000,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Funcionamiento,A-03-10,SENTENCIAS Y CONCILIACIONES,8,3,10.0,,,TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,0.0,1.0,0.0
A,8.0,4.0,1.0,,Propios,20.0,CSF,1520064000,0,0,1520064000,0.0,194456589.0,1325607411.0,194456589.0,194456589.0,194456589.0,194456589.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Funcionamiento,A-08-04-01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,8,8,4.0,1.0,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,3.862676206021637e-07,0.9999996137323794,3.862676206021637e-07
C,3201.0,900.0,3.0,10101D,Propios,20.0,CSF,39299182363,0,0,39299182363,0.0,35964260967.0,3334921396.0,35174497244.0,19651674855.0,19651557073.0,19651557073.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3201-0900-3-10101D,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,8,3201,900.0,3.0,,3201,,,,3.903599114910023e-05,0.9999301295501161,6.987044988389283e-05
C,3201.0,900.0,3.0,10101D,Propios,21.0,CSF,31679120000,0,0,31679120000,0.0,31562544714.0,116575286.0,28757729774.0,15775955628.0,15774008861.0,15757315738.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3201-0900-3-10101D,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,8,3201,900.0,3.0,,3201,,,,3.1337281366962954e-05,0.999942875785743,5.7124214257008176e-05
C,3202.0,900.0,8.0,40101B,Propios,20.0,CSF,9295379814,0,0,9295379814,0.0,5187711498.0,4107668316.0,2317802385.0,929602109.9,929602109.9,929602109.9,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3202-0900-8-40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",8,3202,900.0,8.0,,3202,,,,1.8465571001958904e-06,0.9999953959286395,4.604071360523403e-06
C,3202.0,900.0,8.0,40101B,Propios,21.0,CSF,2543749482,0,0,2543749482,0.0,2449373816.0,94375666.0,2297094993.0,1412132272.03,1412132272.03,1412132272.03,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3202-0900-8-40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",8,3202,900.0,8.0,,3202,,,,2.8050526623839703e-06,0.999995437061702,4.562938297983073e-06
C,3202.0,900.0,10.0,40101B,Propios,21.0,CSF,3215410000,0,0,3215410000,0.0,3215410000.0,0.0,3215410000.0,50700000.0,50700000.0,50700000.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3202-0900-10-40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",8,3202,900.0,10.0,,3202,,,,1.0071023288663003e-07,0.999993612925248,6.387074751992092e-06
C,3202.0,900.0,11.0,40101B,Propios,20.0,CSF,150000000,0,0,150000000,0.0,150000000.0,0.0,124700000.0,64833333.0,64833333.0,64833333.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3202-0900-11-40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",8,3202,900.0,11.0,,3202,,,,1.2878461667152733e-07,0.9999997522965278,2.477034722083386e-07
C,3202.0,900.0,15.0,40101B,Propios,20.0,CSF,34715169575,0,0,34715169575,0.0,20773066788.35,13942102786.65,8622118676.06,2300186487.41,2298670856.41,2298670856.41,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3202-0900-15-40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",8,3202,900.0,15.0,,3202,,,,4.569079227411057e-06,0.9999828730654864,1.7126934513652163e-05
C,3202.0,900.0,15.0,40101B,Propios,21.0,CSF,27619770583,0,0,27619770583,0.0,23669830840.0,3949939743.0,18999506536.54,6271386747.59,6271386747.59,6271386747.59,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3202-0900-15-40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",8,3202,900.0,15.0,,3202,,,,1.245745206847957e-05,0.99996225947282,3.7740527179999864e-05
C,3299.0,900.0,6.0,10101C,Propios,20.0,CSF,24570915637,0,0,24570915637,0.0,17289420808.84,7281494828.16,12377459393.9,8659809842.95,8654157104.95,8654157104.95,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3299-0900-6-10101C,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / C. MODERNIZACIÓN DE LA INSTITUCIONALIDAD AMBIENTAL Y DE GESTIÓN DEL RIESGO DE DESASTRES,8,3299,900.0,6.0,,3299,,,,1.7201804063854547e-05,0.9999754134749881,2.4586525011922596e-05
C,3299.0,900.0,7.0,10101C,Propios,20.0,CSF,4129920065,0,0,4129920065,0.0,2463129960.0,1666790105.0,227214325.0,0.0,0.0,0.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3299-0900-7-10101C,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / C. MODERNIZACIÓN DE LA INSTITUCIONALIDAD AMBIENTAL Y DE GESTIÓN DEL RIESGO DE DESASTRES,8,3299,900.0,7.0,,3299,,,,0.0,0.9999995486625722,4.5133742773034405e-07
C,3299.0,900.0,7.0,10101C,Propios,21.0,CSF,1870079935,0,0,1870079935,0.0,1866000000.0,4079935.0,1849474143.0,0.0,0.0,0.0,agosto,3204,32,320401,Ambiente y desarrollo sostenible,Fondo nacional ambiental,Fondo nacional ambiental - gestion general,Inversión,C-3299-0900-7-10101C,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / C. MODERNIZACIÓN DE LA INSTITUCIONALIDAD AMBIENTAL Y DE GESTIÓN DEL RIESGO DE DESASTRES,8,3299,900.0,7.0,,3299,,,,0.0,0.9999963262135767,3.6737864232609567e-06
A,1.0,1.0,1.0,,Nación,10.0,CSF,1739129000,0,0,1739129000,0.0,1233419773.0,505709227.0,1233419773.0,1233419773.0,1233419773.0,1233419773.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-01-01-01,SALARIO,8,1,1.0,1.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,2.4500590253610325e-06,0.9999975499409747,2.4500590253610325e-06
A,1.0,1.0,1.0,,Nación,16.0,SSF,0,298823260,0,298823260,0.0,120195074.0,178628186.0,120195074.0,120195074.0,120195074.0,120195074.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-01-01-01,SALARIO,8,1,1.0,1.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,2.387549091590874e-07,0.9999997612450908,2.387549091590874e-07
A,1.0,1.0,2.0,,Nación,10.0,CSF,654251000,0,0,654251000,0.0,467184488.0,187066512.0,467184488.0,467184488.0,467184488.0,467184488.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-01-01-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,8,1,1.0,2.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,9.280129898915388e-07,0.9999990719870101,9.280129898915388e-07
A,1.0,1.0,2.0,,Nación,16.0,SSF,0,145087816,0,145087816,0.0,30604494.0,114483322.0,30604494.0,30604494.0,30604494.0,30604494.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-01-01-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,8,1,1.0,2.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,6.079261771434855e-08,0.9999999392073823,6.079261771434855e-08
A,1.0,1.0,3.0,,Nación,10.0,CSF,294344000,0,0,294344000,0.0,185273557.0,109070443.0,185273557.0,185273557.0,185273557.0,185273557.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-01-01-03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,8,1,1.0,3.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,3.6802649059574603e-07,0.9999996319735094,3.6802649059574603e-07
A,1.0,1.0,3.0,,Nación,16.0,SSF,0,18354844,0,18354844,0.0,1768136.0,16586708.0,1768136.0,1768136.0,1768136.0,1768136.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-01-01-03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,8,1,1.0,3.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,3.5122167324503842e-09,0.9999999964877833,3.5122167324503842e-09
A,2.0,,,,Nación,10.0,CSF,744853000,0,0,744853000,0.0,701638420.0,43214580.0,331706355.0,241506185.0,241506185.0,241506185.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-02,ADQUISICIÓN DE BIENES  Y SERVICIOS,8,2,,,,ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,4.797267087753759e-07,0.9999993411001131,6.588998868249541e-07
A,3.0,4.0,2.0,004,Nación,10.0,CSF,0,388495000,0,388495000,0.0,388495000.0,0.0,371722000.0,371722000.0,0.0,0.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-03-04-02-004,BONOS PENSIONALES (DE PENSIONES),8,3,4.0,2.0,4.0,TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",A RTVC Y ORGANIZACIONES REGIONALES DE TELEVISIÓN - LEY 14 DE 1991 (ART 21),7.383867690154613e-07,0.9999992616132309,7.383867690154613e-07
A,3.0,4.0,2.0,012,Nación,10.0,CSF,14213000,0,0,14213000,0.0,14213000.0,0.0,14213000.0,14213000.0,14213000.0,14213000.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-03-04-02-012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),8,3,4.0,2.0,12.0,TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA","FORTALECIMIENTO A LOS PROCESOS ORGANIZATIVOS Y DE CONCERTACIÓN DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS",2.8232633925397882e-08,0.9999999717673661,2.8232633925397882e-08
A,3.0,10.0,,,Nación,16.0,SSF,0,15462839,0,15462839,0.0,15462839.0,0.0,9766269.0,9766269.0,9766269.0,9766269.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-03-10,SENTENCIAS Y CONCILIACIONES,8,3,10.0,,,TRANSFERENCIAS CORRIENTES,SENTENCIAS Y CONCILIACIONES,,,1.9399669140502472e-08,0.9999999806003309,1.9399669140502472e-08
A,8.0,1.0,,,Nación,10.0,CSF,266893000,0,0,266893000,0.0,241893000.0,25000000.0,241302175.0,241302175.0,241302175.0,241302175.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-08-01,IMPUESTOS,8,8,1.0,,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,4.79321464305727e-07,0.9999995206785357,4.79321464305727e-07
A,8.0,1.0,,,Nación,16.0,SSF,0,182293613,0,182293613,0.0,182293613.0,0.0,129810952.0,88832352.0,88832352.0,88832352.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-08-01,IMPUESTOS,8,8,1.0,,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,1.7645615104116558e-07,0.9999997421441577,2.578558423502002e-07
A,8.0,4.0,1.0,,Nación,11.0,SSF,8985000,0,0,8985000,0.0,0.0,8985000.0,0.0,0.0,0.0,0.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-08-04-01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,8,8,4.0,1.0,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,0.0,1.0,0.0
A,8.0,4.0,1.0,,Nación,16.0,SSF,0,36013778,0,36013778,0.0,0.0,36013778.0,0.0,0.0,0.0,0.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Funcionamiento,A-08-04-01,CUOTA DE FISCALIZACIÓN Y AUDITAJE,8,8,4.0,1.0,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",CONTRIBUCIONES,CUOTA DE FISCALIZACIÓN Y AUDITAJE,,0.0,1.0,0.0
C,3202.0,900.0,12.0,40101B,Nación,16.0,SSF,3555502554,0,0,3555502554,0.0,3386400839.0,169101715.0,3386400839.0,1331231105.0,1331231105.0,1331231105.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Inversión,C-3202-0900-12-40101B,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",8,3202,900.0,12.0,,3202,,,,2.6443509785103715e-06,0.9999932732698789,6.726730121167048e-06
C,3202.0,900.0,13.0,40101A,Nación,16.0,SSF,0,1322420667,0,1322420667,0.0,1322365764.0,54903.0,1322365764.0,0.0,0.0,0.0,agosto,3208,32,320800,Ambiente y desarrollo sostenible,Corporación autónoma regional de los valles del sinú y san jorge (cvs),Corporación autónoma regional de los valles del sinú y san jorge (cvs),Inversión,C-3202-0900-13-40101A,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. FRENO DE LA DEFORESTACIÓN",8,3202,900.0,13.0,,3202,,,,0.0,0.9999973732590917,2.626740908357918e-06
A,1.0,1.0,1.0,,Nación,10.0,CSF,4449548400,0,0,4449548400,0.0,2791719485.0,1657828915.0,2791719485.0,2791719485.0,2791719485.0,2791719485.0,agosto,3209,32,320900,Ambiente y desarrollo sostenible,Corporación autónoma regional del quindío (crq),Corporación autónoma regional del quindío (crq),Funcionamiento,A-01-01-01,SALARIO,8,1,1.0,1.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,SALARIO,,5.545457978076782e-06,0.999994454542022,5.545457978076782e-06
A,1.0,1.0,2.0,,Nación,10.0,CSF,1117545000,0,0,1117545000,0.0,763779156.0,353765844.0,763779156.0,763779156.0,763779156.0,763779156.0,agosto,3209,32,320900,Ambiente y desarrollo sostenible,Corporación autónoma regional del quindío (crq),Corporación autónoma regional del quindío (crq),Funcionamiento,A-01-01-02,CONTRIBUCIONES INHERENTES A LA NÓMINA,8,1,1.0,2.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,CONTRIBUCIONES INHERENTES A LA NÓMINA,,1.5171671927951427e-06,0.9999984828328072,1.5171671927951427e-06
A,1.0,1.0,3.0,,Nación,10.0,CSF,124935800,0,0,124935800,0.0,110110699.0,14825101.0,110110699.0,110110699.0,110110699.0,110110699.0,agosto,3209,32,320900,Ambiente y desarrollo sostenible,Corporación autónoma regional del quindío (crq),Corporación autónoma regional del quindío (crq),Funcionamiento,A-01-01-03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,8,1,1.0,3.0,,GASTOS DE PERSONAL,PLANTA DE PERSONAL PERMANENTE,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,,2.1872335581064342e-07,0.9999997812766442,2.1872335581064342e-07
A,2.0,,,,Nación,10.0,CSF,246837200,0,0,246837200,0.0,246837200.0,0.0,152077712.0,152077712.0,152077712.0,152077712.0,agosto,3209,32,320900,Ambiente y desarrollo sostenible,Corporación autónoma regional del quindío (crq),Corporación autónoma regional del quindío (crq),Funcionamiento,A-02,ADQUISICIÓN DE BIENES  Y SERVICIOS,8,2,,,,ADQUISICIÓN DE BIENES  Y SERVICIOS,,,,3.020864258853225e-07,0.9999996979135741,3.020864258853225e-07
A,3.0,4.0,2.0,001,Nación,10.0,CSF,356057200,0,0,356057200,0.0,189153489.0,166903711.0,189153489.0,189153489.0,189153489.0,189153489.0,agosto,3209,32,320900,Ambiente y desarrollo sostenible,Corporación autónoma regional del quindío (crq),Corporación autónoma regional del quindío (crq),Funcionamiento,A-03-04-02-001,MESADAS PENSIONALES (DE PENSIONES),8,3,4.0,2.0,1.0,TRANSFERENCIAS CORRIENTES,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA","MEDIDAS DE PROTECCION UNP- APOYO DE TRANSPORTE, TRASTEO Y DE REUBICACIÓN TEMPORAL",3.757335686096373e-07,0.9999996242664314,3.757335686096373e-07
A,8.0,1.0,,,Nación,10.0,CSF,3276600,0,0,3276600,0.0,0.0,3276600.0,0.0,0.0,0.0,0.0,agosto,3209,32,320900,Ambiente y desarrollo sostenible,Corporación autónoma regional del quindío (crq),Corporación autónoma regional del quindío (crq),Funcionamiento,A-08-01,IMPUESTOS,8,8,1.0,,,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",IMPUESTOS ,,,0.0,1.0,0.0
