Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,Apropiación a precios corrientes,IPC,apropiacion_cons_2025,Apropiación a precios constantes (2025)
2013,Fiscalía,29,Fiscalía general de la nación,2901,Inversión,143935072868.0,143935072868.0,53.263251141718804,270233359366.3453,270233359366.3453
2013,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Funcionamiento,136805310246.0,136805310246.0,53.263251141718804,256847464834.6171,256847464834.6171
2013,Fiscalía,29,Instituto nacional de medicina legal y ciencias forenses,2902,Inversión,36330000000.0,36330000000.0,53.263251141718804,68208378612.368034,68208378612.368034
2013,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Funcionamiento,133450392000.0,133450392000.0,53.263251141718804,250548716308.97137,250548716308.97137
2013,Ambiente y desarrollo sostenible,32,Ministerio de ambiente y desarrollo sostenible,3201,Inversión,140576000000.0,140576000000.0,53.263251141718804,263926810674.71094,263926810674.71094
2013,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Funcionamiento,38264100000.0,38264100000.0,53.263251141718804,71839587670.28659,71839587670.28659
2013,Ambiente y desarrollo sostenible,32,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,Inversión,22550000000.0,22550000000.0,53.263251141718804,42336882403.217705,42336882403.217705
2013,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Funcionamiento,19735290000.0,19735290000.0,53.263251141718804,37052357069.77376,37052357069.77376
2013,Ambiente y desarrollo sostenible,32,Fondo nacional ambiental,3204,Inversión,35760000000.0,35760000000.0,53.263251141718804,67138222383.10709,67138222383.10709
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,Funcionamiento,2351270000.0,2351270000.0,53.263251141718804,4414431995.042735,4414431995.042735
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del quindío (crq),3209,Funcionamiento,3930300000.0,3930300000.0,53.263251141718804,7379008820.814481,7379008820.814481
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Funcionamiento,2618525000.0,2618525000.0,53.263251141718804,4916194456.535948,4916194456.535948
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,Inversión,1000000000.0,1000000000.0,53.263251141718804,1877467068.8788338,1877467068.8788338
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de caldas (corpocaldas),3211,Funcionamiento,2662415000.0,2662415000.0,53.263251141718804,4998596486.18904,4998596486.18904
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Funcionamiento,1467200000.0,1467200000.0,53.263251141718804,2754619683.459025,2754619683.459025
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversión,657000000.0,657000000.0,53.263251141718804,1233495864.253394,1233495864.253394
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,1506500000.0,1506500000.0,53.263251141718804,2828404139.265963,2828404139.265963
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,1914693000.0,1914693000.0,53.263251141718804,3594773054.5128207,3594773054.5128207
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,1831900000.0,1831900000.0,53.263251141718804,3439331923.4791355,3439331923.4791355
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,2620340000.0,2620340000.0,53.263251141718804,4919602059.265964,4919602059.265964
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,2782340000.0,2782340000.0,53.263251141718804,5223751724.424335,5223751724.424335
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2064166000.0,2064166000.0,53.263251141718804,3875403689.699347,3875403689.699347
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,5063400000.0,5063400000.0,53.263251141718804,9506366756.561087,9506366756.561087
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,3463235000.0,3463235000.0,53.263251141718804,6502109664.288588,6502109664.288588
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Inversión,17000000000.0,17000000000.0,53.263251141718804,31916940170.940174,31916940170.940174
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,1732200000.0,1732200000.0,53.263251141718804,3252148456.711916,3252148456.711916
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Inversión,250000000.0,250000000.0,53.263251141718804,469366767.21970844,469366767.21970844
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,1710100000.0,1710100000.0,53.263251141718804,3210656434.4896936,3210656434.4896936
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversión,450000000.0,450000000.0,53.263251141718804,844860180.9954752,844860180.9954752
2013,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,1679900000.0,1679900000.0,53.263251141718804,3153956929.009553,3153956929.009553
2013,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Inversión,1200000000.0,1200000000.0,53.263251141718804,2252960482.6546006,2252960482.6546006
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,1846440000.0,1846440000.0,53.263251141718804,3466630294.660634,3466630294.660634
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversión,500000000.0,500000000.0,53.263251141718804,938733534.4394169,938733534.4394169
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,1612001000.0,1612001000.0,53.263251141718804,3026478792.499749,3026478792.499749
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1552840000.0,1552840000.0,53.263251141718804,2915405963.237808,2915405963.237808
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,1730998000.0,1730998000.0,53.263251141718804,3249891741.2951236,3249891741.2951236
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,500000000.0,500000000.0,53.263251141718804,938733534.4394169,938733534.4394169
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1637500000.0,1637500000.0,53.263251141718804,3074352325.28909,3074352325.28909
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,1757900000.0,1757900000.0,53.263251141718804,3300399360.382102,3300399360.382102
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1530064000.0,1530064000.0,53.263251141718804,2872644773.277024,2872644773.277024
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,1494600000.0,1494600000.0,53.263251141718804,2806062281.146305,2806062281.146305
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,1661700000.0,1661700000.0,53.263251141718804,3119787028.355958,3119787028.355958
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,1648349000.0,1648349000.0,53.263251141718804,3094720965.5193567,3094720965.5193567
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,665525000.0,665525000.0,53.263251141718804,1249501271.015586,1249501271.015586
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,1717587000.0,1717587000.0,53.263251141718804,3224713030.4343896,3224713030.4343896
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,1875299000.0,1875299000.0,53.263251141718804,3520812116.8014083,3520812116.8014083
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,192846560988.0,192846560988.0,53.263251141718804,362063067601.5036,362063067601.5036
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,163548000000.0,163548000000.0,53.263251141718804,307055984180.9955,307055984180.9955
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,9336749945.0,9336749945.0,53.263251141718804,17529440552.09376,17529440552.09376
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversión,9580000000.0,9580000000.0,53.263251141718804,17986134519.859226,17986134519.859226
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,4755541445.0,4755541445.0,53.263251141718804,8928372457.675964,8928372457.675964
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,5671000160.0,5671000160.0,53.263251141718804,10647116048.006598,10647116048.006598
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,5708710055.0,5708710055.0,53.263251141718804,10717915134.039976,10717915134.039976
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,4373000000.0,4373000000.0,53.263251141718804,8210163492.20714,8210163492.20714
2013,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,20655000000.0,20655000000.0,53.263251141718804,38779082307.692314,38779082307.692314
2013,Organismos de control,25,Auditoría general de la república,3401,Inversión,4460000000.0,4460000000.0,53.263251141718804,8373503127.199598,8373503127.199598
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,384863061300.0,384863061300.0,53.263251141718804,722567723618.6459,722567723618.6459
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,287644911486.0,287644911486.0,53.263251141718804,540043848845.532,540043848845.532
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,102546142000.0,102546142000.0,53.263251141718804,192527004645.57266,192527004645.57266
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,11560000000.0,11560000000.0,53.263251141718804,21703519316.23932,21703519316.23932
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,58842797000.0,58842797000.0,53.263251141718804,110475413608.22223,110475413608.22223
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,35327000000.0,35327000000.0,53.263251141718804,66325279142.28256,66325279142.28256
2013,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,5612334534.0,5612334534.0,53.263251141718804,10536973267.116436,10536973267.116436
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,10000192000.0,10000192000.0,53.263251141718804,18775031162.46556,18775031162.46556
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,6085000000.0,6085000000.0,53.263251141718804,11424387114.127703,11424387114.127703
2013,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,15604522390000.0,15604522390000.0,53.263251141718804,29296976912807.434,29296976912807.434
2013,Trabajo,36,Ministerio del trabajo,3601,Inversión,1219651371000.0,1219651371000.0,53.263251141718804,2289855284565.421,2289855284565.421
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,69345443000.0,69345443000.0,53.263251141718804,130193785609.31424,130193785609.31424
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Deuda,165400000.0,165400000.0,53.263251141718804,310533053.1925591,310533053.1925591
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,2206069801000.0,2206069801000.0,53.263251141718804,4141823403025.582,4141823403025.582
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7723448000.0,7723448000.0,53.263251141718804,14500519278.198092,14500519278.198092
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,6171087174.0,6171087174.0,53.263251141718804,11586012948.365545,11586012948.365545
