Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año,index_24,Valor_24
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",1033153900000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2013,56.6729596282312,1823010315285.0735
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,2789700000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2013,56.6729596282312,4922453350.416399
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,294174900000.0,2306.0,23.0,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2013,56.6729596282312,519074532069.18634
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,28164000000.0,2309.0,23.0,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,2013,56.6729596282312,49695657655.34913
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",421787267543.0,2402.0,24.0,Transporte,Instituto nacional de vías,2013,56.6729596282312,744247821729.9418
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,132144900000.0,2402.0,24.0,Transporte,Instituto nacional de vías,2013,56.6729596282312,233170988187.05954
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,171457751262.0,2412.0,24.0,Transporte,Unidad administrativa especial de la aeronáutica civil,2013,56.6729596282312,302538904597.087
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,283632100000.0,2412.0,24.0,Transporte,Unidad administrativa especial de la aeronáutica civil,2013,56.6729596282312,500471656784.1127
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6000000000.0,2412.0,24.0,Transporte,Unidad administrativa especial de la aeronáutica civil,2013,56.6729596282312,10587059577.194105
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,73224746670.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2013,56.6729596282312,129205792586.70595
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,47400000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2013,56.6729596282312,83637770659.83344
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4000000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2013,56.6729596282312,7058039718.129403
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,430000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2013,56.6729596282312,758739269.6989108
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,506000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2013,56.6729596282312,892842024.3433695
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,32245000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2013,56.6729596282312,56896622677.77065
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,40696666056.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2013,56.6729596282312,71809671354.67418
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,272433944.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2013,56.6729596282312,480712399.3296604
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,5367900000.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2013,56.6729596282312,9471712850.736706
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6924000000.0,2803.0,28.0,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2013,56.6729596282312,12217466752.081997
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,265000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,56.6729596282312,467595131.326073
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,5500000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,56.6729596282312,9704804612.427929
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,89500000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,56.6729596282312,157923638.6931454
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,350500000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,56.6729596282312,618460730.3010889
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,8460000000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2013,56.6729596282312,14927754003.843689
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1375600000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2013,56.6729596282312,2427259859.064702
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,27426490000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,56.6729596282312,48394313937.21973
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,2529800000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,56.6729596282312,4463857219.730941
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,2810000000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,56.6729596282312,4958272901.985906
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,22729000000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,56.6729596282312,40105546188.340805
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,6466872817.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2013,56.6729596282312,11410861298.619345
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2487000000.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2013,56.6729596282312,4388336194.746957
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,913390720.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2013,56.6729596282312,1611686994.9827032
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,5000000.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2013,56.6729596282312,8822549.647661755
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,400490000.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2013,56.6729596282312,706668581.6784111
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,374993939.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2013,56.6729596282312,661680528.8799486
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,414700000.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2013,56.6729596282312,731742267.7770659
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,99506142000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2013,56.6729596282312,175579575608.4561
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,6000000000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2013,56.6729596282312,10587059577.194105
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,8600000000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2013,56.6729596282312,15174785393.978218
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",51761076000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2013,56.6729596282312,91332932565.27866
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,28144360000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2013,56.6729596282312,49661002680.333115
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,4067334434.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2013,56.6729596282312,7176851995.521844
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1545000100.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2013,56.6729596282312,2726168017.578475
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,807277000.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2013,56.6729596282312,1424448282.3830876
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,20866900000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,56.6729596282312,36819852248.55861
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",15840100000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,56.6729596282312,27950013734.78539
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,69106100000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,56.6729596282312,121938399641.25558
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES,137547642000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,56.6729596282312,242704180092.76102
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,204820201000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,56.6729596282312,361407278433.31195
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,1827399701000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,56.6729596282312,3224464917638.949
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,14000000000.0,3708.0,37.0,Interior,Unidad nacional de protección - unp,2013,56.6729596282312,24703139013.45291
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,50562900000.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2013,56.6729596282312,89218739115.95131
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,5580000000.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2013,56.6729596282312,9845965406.790518
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES,42640000000.0,4104.0,41.0,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2013,56.6729596282312,75238703395.25945
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,1000000000.0,4105.0,41.0,Inclusión social y reconciliación,Centro de memoria histórica,2013,56.6729596282312,1764509929.5323508
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,906708000.0,4105.0,41.0,Inclusión social y reconciliación,Centro de memoria histórica,2013,56.6729596282312,1599895269.1864188
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,747817723.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2013,56.6729596282312,1319531797.713773
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,221048861486.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2013,56.6729596282312,390042911003.8682
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,3476011154637.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2013,56.6729596282312,6133456197522.198
INGRESOS DEL PRESUPUESTO NACIONAL,INGRESOS CORRIENTES DE LA NACIÓN,102131545000000.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,176791809670688.78
INGRESOS DEL PRESUPUESTO NACIONAL,INGRESOS CORRIENTES DE LA NACIÓN,559895000000.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,969189786324.7863
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,13591131876227.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,23526529436827.332
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,897015476169.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,1552752279763.6335
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,9295334207774.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,16090415121853.133
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,30500000000000.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,52796128707893.414
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,7225980122859.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,12508320544496.498
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,520898634553.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,901686273889.3811
INGRESOS DEL PRESUPUESTO NACIONAL,RECURSOS DE CAPITAL DE LA NACIÓN,238669900896.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,413142518242.7994
INGRESOS DEL PRESUPUESTO NACIONAL,RENTAS PARAFISCALES,1289072421732.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,2231410934149.46
INGRESOS DEL PRESUPUESTO NACIONAL,FONDOS ESPECIALES,21766888689764.0,Nación,Nación,Nación,Nación,2014,57.769387162358406,37678933010989.164
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,13309000000.0,209.0,2.0,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",2014,57.769387162358406,23038153343.388638
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,8220000000.0,303.0,3.0,Planeación,Unidad administrativa especial  - agencia nacional de contratación pública - colombia compra eficiente,2014,57.769387162358406,14228989441.930618
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",96562000000.0,324.0,3.0,Planeación,Superintendencia de servicios públicos domiciliarios,2014,57.769387162358406,167150812468.57718
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,25629000000.0,324.0,3.0,Planeación,Superintendencia de servicios públicos domiciliarios,2014,57.769387162358406,44364327300.150826
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,11226000000.0,402.0,4.0,Información estadística,Fondo rotatorio del dane,2014,57.769387162358406,19432437405.73152
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,5000000.0,402.0,4.0,Información estadística,Fondo rotatorio del dane,2014,57.769387162358406,8655103.066867772
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1968000000.0,402.0,4.0,Información estadística,Fondo rotatorio del dane,2014,57.769387162358406,3406648567.1191554
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,46430000000.0,403.0,4.0,Información estadística,Instituto geográfico agustín codazzi - igac,2014,57.769387162358406,80371287078.93414
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",25000000.0,403.0,4.0,Información estadística,Instituto geográfico agustín codazzi - igac,2014,57.769387162358406,43275515.334338866
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,123000000.0,403.0,4.0,Información estadística,Instituto geográfico agustín codazzi - igac,2014,57.769387162358406,212915535.4449472
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,556000000.0,403.0,4.0,Información estadística,Instituto geográfico agustín codazzi - igac,2014,57.769387162358406,962447461.0356963
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,20281531000.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2014,57.769387162358406,35107748231.77476
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,40824584000.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2014,57.769387162358406,70668196436.40019
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,91500826000.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2014,57.769387162358406,158389815946.70688
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,53783500000.0,602.0,6.0,Nación,Nación,2014,57.769387162358406,93100347159.37657
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,156755000000.0,1102.0,11.0,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2014,57.769387162358406,271346136249.37155
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,11417000000.0,1102.0,11.0,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2014,57.769387162358406,19763062342.88587
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",12040000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2014,57.769387162358406,20841488185.017597
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,116000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2014,57.769387162358406,200798391.15133232
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,611000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2014,57.769387162358406,1057653594.7712418
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,10045000000.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2014,57.769387162358406,17388102061.337357
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",564572252160.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2014,57.769387162358406,977286206227.6923
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,3064082519.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2014,57.769387162358406,5303990001.466566
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES,64866859002.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2014,57.769387162358406,112285870057.25792
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,85198870759.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2014,57.769387162358406,147481001519.97836
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,21400000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2014,57.769387162358406,37043841.12619407
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES,112433000000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2014,57.769387162358406,194623840623.42886
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,433500000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2014,57.769387162358406,750397435.8974359
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,196271170865.0,1209.0,12.0,Justicia y del derecho,Nación,2014,57.769387162358406,339749442578.278
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,247000000.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2014,57.769387162358406,427562091.50326794
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",14314500000.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2014,57.769387162358406,24778694570.135746
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,3392500000.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2014,57.769387162358406,5872487430.869783
