Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios corrientes en millones,Apropiación a precios constantes (2024) en millones
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,1612001000,2844391770.916079,1612.0,2844.39
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1552840000,2740001598.975016,1552.84,2740.0
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,1730998000,3054363159.00064,1731.0,3054.36
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversion,500000000,882254964.7661754,500.0,882.25
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1637500000,2889385009.609224,1637.5,2889.39
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,1757900000,3101832005.124919,1757.9,3101.83
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1530064000,2699813120.819987,1530.06,2699.81
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,1494600000,2637236540.679051,1494.6,2637.24
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,1661700000,2932086149.903908,1661.7,2932.09
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,1648349000,2908528177.834721,1648.35,2908.53
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,665525000,1174325470.852018,665.52,1174.33
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,1717587000,3030699316.335682,1717.59,3030.7
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,1875299000,3308983706.342088,1875.3,3308.98
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,192846560988,340279671739.4921,192846.56,340279.67
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversion,163548000000,288582069955.1569,163548.0,288582.07
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,9336749945,16474787987.51313,9336.75,16474.79
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversion,9580000000,16904005124.91992,9580.0,16904.01
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,4755541445,8391200100.005124,4755.54,8391.2
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversion,5671000160,10006536092.69955,5671.0,10006.54
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,5708710055,10073075576.86867,5708.71,10073.08
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversion,4373000000,7716201921.84497,4373.0,7716.2
2013,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,20655000000,36445952594.49071,20655.0,36445.95
2013,Organismos de control,25,Auditoría general de la república,3401,Inversion,4460000000,7869714285.714285,4460.0,7869.71
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,384863061300,679094693174.0679,384863.06,679094.69
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversion,287644911486,507552302496.5012,287644.91,507552.3
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,102546142000,180943685794.2344,102546.14,180943.69
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversion,11560000000,20397734785.39397,11560.0,20397.73
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,58842797000,103828699587.9564,58842.8,103828.7
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversion,35327000000,62334842280.58936,35327.0,62334.84
2013,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,5612334534,9903020013.10032,5612.33,9903.02
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,10000192000,17645438081.22998,10000.19,17645.44
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversion,6085000000,10737042921.20436,6085.0,10737.04
2013,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,15604522390000,27534334702764.89,15604522.39,27534334.7
2013,Trabajo,36,Ministerio del trabajo,3601,Inversion,1219651371000,2152086954697.245,1219651.37,2152086.95
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,69345443000,122360722741.3197,69345.44,122360.72
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Deuda,165400000,291849942.3446508,165.4,291.85
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversion,2206069801000,3892632069105.957,2206069.8,3892632.07
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7723448000,13628100686.22678,7723.45,13628.1
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversion,6171087174,10888944594.53273,6171.09,10888.94
2013,Interior,37,Ministerio del interior,3701,Funcionamiento,283642679304,500490324071.0682,283642.68,500490.32
2013,Interior,37,Ministerio del interior,3701,Inversion,58999893730,104105898327.9385,58999.89,104105.9
2013,Interior,37,Fondo para la participación y el fortalecimiento de la democracia,3702,Funcionamiento,1633522905,2882367385.991031,1633.52,2882.37
2013,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,2668258829,4708169198.332863,2668.26,4708.17
2013,Interior,37,Dirección nacional del derecho de autor,3703,Inversion,930585000,1642026472.773863,930.58,1642.03
2013,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,2457723338,4336677233.944394,2457.72,4336.68
2013,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversion,16700000000,29467315823.19025,16700.0,29467.32
2013,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,242334631489,427601863531.9036,242334.63,427601.86
2013,Interior,37,Unidad nacional de protección - unp,3708,Inversion,3155000000,5567028827.674567,3155.0,5567.03
2013,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,9000000000,15880589365.79116,9000.0,15880.59
2013,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,23801021000,41997137887.508,23801.02,41997.14
2013,Empleo público,5,Comisión nacional del servicio civil,3801,Inversion,36539000000,64473428315.18256,36539.0,64473.43
2013,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Funcionamiento,17628000000,31104781037.79628,17628.0,31104.78
2013,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Inversion,370314600000,653423788750.8007,370314.6,653423.79
2013,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,1467428205544,2589291639558.228,1467428.21,2589291.64
2013,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversion,793974330000,1400975589078.795,793974.33,1400975.59
2013,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,59304310,104643043.8590647,59.3,104.64
2013,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversion,1300337000000,2294457548238.309,1300337.0,2294457.55
2013,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,113596000000,200441269955.1569,113596.0,200441.27
2013,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversion,2275163904206,4014549300285.077,2275163.9,4014549.3
2013,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Funcionamiento,33499000000,59109318129.40422,33499.0,59109.32
2013,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Inversion,150000000000,264676489429.8526,150000.0,264676.49
2013,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Funcionamiento,22912000000,40428451505.44522,22912.0,40428.45
2013,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Inversion,215000000000,379369634849.4554,215000.0,379369.63
2013,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,729737000000,1287628182447.149,729737.0,1287628.18
2013,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversion,754456000000,1331245103395.259,754456.0,1331245.1
2013,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,10490000000,18509709160.79436,10490.0,18509.71
2013,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversion,33031708000,58284776755.41319,33031.71,58284.78
2013,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,296822383924,523746043741.3616,296822.38,523746.04
2013,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversion,4423951273783,7806105950357.396,4423951.27,7806105.95
2013,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,74973000000,132290602946.8289,74973.0,132290.6
2013,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversion,35000000000,61757847533.63228,35000.0,61757.85
2013,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Funcionamiento,22631914916,39934238593.61332,22631.91,39934.24
2013,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Inversion,312257000000,550980577065.9833,312257.0,550980.58
2014,Congreso de la república,1,Congreso de la república,101,Funcionamiento,406553500000,703752488939.1654,406553.5,703752.49
2014,Congreso de la república,1,Congreso de la república,101,Inversion,78548594278,135969235846.734,78548.59,135969.24
2014,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,159750000000,276530542986.4253,159750.0,276530.54
2014,Presidencia de la república,2,Presidencia de la república,201,Inversion,118094870333,204424654880.1,118094.87,204424.65
2014,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,23726000000,41070195072.90096,23726.0,41070.2
2014,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversion,24631047744,42636851373.85219,24631.05,42636.85
2014,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,105523000000,182662488185.0176,105523.0,182662.49
2014,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversion,2228029086,3856764275.06184,2228.03,3856.76
2014,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,145731000000,252263365007.5415,145731.0,252263.37
2014,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversion,3098000000,5362701860.231272,3098.0,5362.7
2014,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,76958000000,133215884364.002,76958.0,133215.88
2014,Planeación,3,Departamento administrativo nacional de planeación,301,Inversion,266603100800,461495463074.1076,266603.1,461495.46
2014,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,9068000000,15696894922.07139,9068.0,15696.89
2014,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversion,15220000000,26346133735.5455,15220.0,26346.13
2014,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,105171000000,182053168929.1101,105171.0,182053.17
2014,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversion,17020000000,29461970839.6179,17020.0,29461.97
2014,Planeación,3,Fondo nacional de regalías en liquidación,325,Funcionamiento,3358000000,5812767219.708396,3358.0,5812.77
2014,Planeación,3,Fondo nacional de regalías en liquidación,325,Inversion,389087000000,673517617395.6761,389087.0,673517.62
2014,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,78368000000,135656623428.8587,78368.0,135656.62
2014,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Inversion,293561146839,508160396463.8899,293561.15,508160.4
2014,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,3176000000,5497721468.074409,3176.0,5497.72
2014,Información estadistíca,4,Fondo rotatorio del dane,402,Inversion,10045000000,17388102061.33736,10045.0,17388.1
2014,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,54296000000,93987495223.73051,54296.0,93987.5
2014,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversion,108260000000,187400291603.821,108260.0,187400.29
